index,Aq_sp_Aq107,Aq_sp_Aq135,Aq_sp_Aq349
K14742,0.08802816901408451,0.09523809523809523,0.0
K13888,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02003,0.35211267605633806,0.38095238095238093,0.3297609233305853
K02276,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02257,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02437,0.08802816901408451,0.09523809523809523,0.16488046166529266
K03550,0.08802816901408451,0.09523809523809523,0.08244023083264633
K00939,0.0,0.09523809523809523,0.0
K00029,0.08802816901408451,0.09523809523809523,0.08244023083264633
K18979,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03551,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02274,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02600,0.0,0.09523809523809523,0.08244023083264633
K05939,0.0,0.09523809523809523,0.0
K22278,0.17605633802816903,0.09523809523809523,0.08244023083264633
K02335,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02871,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02996,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02357,0.08802816901408451,0.09523809523809523,0.08244023083264633
K09903,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02838,0.08802816901408451,0.09523809523809523,0.08244023083264633
K01893,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03781,0.0,0.09523809523809523,0.0
K02477,1.3204225352112675,1.2380952380952381,2.967848309975268
K07683,0.2640845070422535,0.19047619047619047,0.16488046166529266
K07692,0.35211267605633806,0.2857142857142857,0.4122011541632316
K03092,0.08802816901408451,0.09523809523809523,0.08244023083264633
K01424,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03424,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03817,0.0,0.19047619047619047,0.08244023083264633
K00826,0.17605633802816903,0.19047619047619047,0.16488046166529266
K00627,0.0,0.09523809523809523,0.0
K02618,0.08802816901408451,0.09523809523809523,0.08244023083264633
K00632,0.08802816901408451,0.19047619047619047,0.16488046166529266
K02614,0.08802816901408451,0.09523809523809523,0.08244023083264633
K00074,0.17605633802816903,0.19047619047619047,0.16488046166529266
K15866,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02612,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02611,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02610,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02609,0.08802816901408451,0.09523809523809523,0.08244023083264633
K02613,0.17605633802816903,0.2857142857142857,0.16488046166529266
K22108,0.08802816901408451,0.19047619047619047,0.08244023083264633
K01337,0.08802816901408451,0.09523809523809523,0.0
K01872,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03744,0.0,0.19047619047619047,0.08244023083264633
K03977,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03595,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03310,0.17605633802816903,0.19047619047619047,0.24732069249793898
K00059,0.44014084507042256,0.5714285714285714,0.4122011541632316
K00647,0.17605633802816903,0.19047619047619047,0.16488046166529266
K02078,0.17605633802816903,0.19047619047619047,0.08244023083264633
K00648,0.35211267605633806,0.2857142857142857,0.24732069249793898
K01990,0.35211267605633806,0.2857142857142857,0.6595218466611706
K01992,0.17605633802816903,0.19047619047619047,0.24732069249793898
K21460,0.0,0.09523809523809523,0.0
K09458,0.35211267605633806,0.38095238095238093,0.49464138499587795
K01912,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03088,2.464788732394366,1.8095238095238095,2.555647155812036
K11355,0.08802816901408451,0.09523809523809523,0.08244023083264633
K03733,0.08802816901408451,0.19047619047619047,0.08244023083264633
K02014,0.08802816901408451,0.4761904761904762,0.3297609233305853
K01467,0.08802816901408451,0.09523809523809523,0.0
K07696,0.44014084507042256,0.38095238095238093,0.49464138499587795
K13730,0.0,0.09523809523809523,0.0
K08676,0.08802816901408451,0.19047619047619047,0.24732069249793898
